OTU_ID,EXTRNEG,ExtrNeg1,EXTRPOS,GW1,GW10,GW11,GW12,GW13,GW14,GW15,GW16,GW17,GW18,GW19,GW2,GW20,GW21,GW22,GW23,GW24,GW25,GW26,GW27,GW28,GW29,GW3,GW30,GW31,GW32,GW33,GW34,GW35,GW36,GW37,GW38,GW39,GW4,GW40,GW41,GW42,GW43,GW44,GW45,GW46,GW47,GW48,GW49,GW5,GW50,GW51,GW52,GW53,GW54,GW55,GW56,GW57,GW58,GW59,GW6,GW60,GW61,GW62,GW63,GW64,GW65,GW66,GW67,GW68,GW69,GW7,GW70,GW71,GW72,GW73,GW74,GW8,GW9,PCRNeg1,PCRNeg2,PCRPos1,PCRPos2
3b94c19ef326eea0918e1c3d244c999c,0,0,0,0,0,0,393,693,0,0,0,0,0,0,0,0,0,0,0,2164,0,0,0,0,0,0,0,0,819,319,0,1423,498,0,0,2427,675,0,1313,80,0,0,0,0,0,167,288,0,0,0,0,0,0,0,0,0,0,0,1176,1803,3072,0,59,188,0,0,0,0,0,0,0,0,344,283,0,0,0,0,0,0,0
01ef1f83c86823200c8c0e7597cd6a3a,0,0,0,95,0,0,0,22,144,78,0,0,48,0,57,0,0,95,33,0,149,1620,133,146,141,82,559,0,0,0,0,0,0,266,208,521,539,620,324,87,70,81,33,225,104,41,46,111,103,0,221,573,0,20,121,335,57,644,114,0,33,458,239,102,53,0,95,91,1962,2170,110,1163,0,0,233,1198,0,0,0,0,0
37f60e1f5a72f3aa23ee073f1d36cab2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,470,0,0,87,0,0,0,0,0,5228,0,0,0,0,0,0,228,10453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a4cbe987942964b584e95e4efab6a176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5576,11011
605ac9a7e88d47be1bf40c55de175d79,0,0,0,24,0,0,0,43,0,71,0,0,0,0,273,0,62,0,0,19,0,499,0,0,103,697,1464,0,0,28,24,0,0,1548,426,484,338,1644,135,0,40,0,0,0,75,0,860,0,850,192,0,39,0,62,0,0,0,1676,75,0,38,566,102,0,0,0,90,0,0,2432,0,81,0,0,687,685,0,0,0,0,0
e0f50c5adf537a0a3a63e61720b38ed5,0,0,0,341,0,0,27,18,614,153,98,13,291,15,30,0,0,0,21,0,0,661,78,139,54,42,149,0,0,0,0,0,0,928,119,437,415,0,1161,7,93,123,19,451,283,56,610,982,234,106,71,113,389,170,0,461,24,0,123,0,44,1589,111,19,42,0,261,111,48,658,28,1678,188,0,107,295,0,0,0,0,0
06bb3fa895e072e060638ec1131d0d3c,0,0,0,0,0,0,59,415,0,772,0,23,0,102,0,0,89,341,0,0,0,0,0,0,0,0,0,0,16,0,0,0,391,0,27,495,199,0,0,85,220,243,213,0,181,882,138,0,0,364,0,0,0,94,2119,0,0,0,367,2120,1321,250,3405,0,0,0,0,0,0,117,41,0,73,93,22,0,0,0,0,0,0
e3b81b369a7fa29ad489095ada9f9127,0,0,0,10,0,0,12071,49,68,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1961,0,0,0,0,0,0,0
7389b6c11a50061a457df7ef95f06d22,0,0,0,103,0,0,20,49,50,34,0,0,0,0,0,0,0,0,0,0,0,217,0,0,0,76,0,0,0,0,0,0,16,0,0,1971,1643,0,150,43,1060,606,215,782,272,188,731,59,436,0,0,0,287,25,904,184,37,0,612,0,0,54,475,0,16,0,117,0,1650,0,64,742,98,28,0,18,0,0,0,0,0
146195f72933e590d98b89c38d6eda33,0,0,0,109,0,0,11,0,133,261,0,0,86,20,315,0,0,0,11,0,12,233,22,0,28,142,701,0,0,0,0,0,0,2153,57,544,151,703,134,18,75,31,0,341,126,147,451,689,350,0,97,0,20,47,150,543,40,0,83,0,21,0,221,31,6,0,112,15,313,828,14,416,0,0,128,2618,0,0,0,0,0
65d82ae582f3e92ac3a6e3f70ac85c4b,0,0,0,0,0,0,9429,1218,19,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,0,0,0,0,0,0,0,18,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,472,0,0,0,21,0,0,0,0,0,0,0,0,0,0,2075,0,0,0,0,0,0,0
8cc8e6565ca94b2237fad1d81f5865c5,0,0,0,63,0,0,0,0,58,80,0,0,133,0,89,0,0,0,0,0,45,2647,115,38,249,164,1897,0,0,0,11,0,0,856,143,1395,220,0,0,0,51,0,0,281,64,0,119,158,463,141,0,75,49,0,47,352,0,0,60,21,93,402,69,0,0,0,15,0,0,1208,0,0,237,0,180,1370,0,0,0,0,0
10b890326e2b0b15509aefb95d0d6b79,0,0,108,0,0,0,805,407,0,28,0,0,0,2418,0,0,0,0,0,0,0,0,0,0,1263,4249,0,0,0,0,0,0,350,0,341,0,19,0,0,1492,0,0,0,0,736,5,0,28,0,0,0,0,0,0,188,0,0,0,279,0,40,0,252,0,0,0,0,0,0,111,0,0,0,159,3,0,0,0,0,0,0
853db0ade7009a2872dc479f2465aba1,0,0,0,86,0,0,27,87,474,148,0,0,0,12,391,0,0,0,0,10,0,161,0,0,73,283,329,0,10,0,0,0,0,230,0,278,268,973,0,12,63,90,38,567,386,37,261,377,194,42,9,56,51,22,214,18,19,716,594,5,143,513,165,91,14,6,66,27,1001,92,25,198,305,25,34,2825,0,0,0,0,0
3d3f89fadf28973358458a50d436e91e,0,0,0,56,0,0,0,0,93,56,695,0,1058,0,46,348,0,0,0,0,44,780,78,1340,88,24,905,0,17,0,0,0,0,695,0,178,104,149,472,0,0,0,0,0,49,0,211,211,125,127,61,0,178,0,173,148,47,0,118,81,0,752,36,86,0,0,205,56,358,693,0,369,388,0,115,491,0,0,0,0,0
96d0721be947f0dd8b619e7f8a2e3a8a,0,0,0,243,0,0,63,0,565,106,738,0,0,0,0,0,0,0,0,0,0,271,0,0,0,118,0,0,0,200,0,0,0,207,0,233,0,310,298,0,119,0,0,0,110,49,380,646,298,0,0,176,617,0,178,145,112,0,0,0,0,242,324,0,0,0,856,124,1379,168,92,2217,184,0,0,252,0,0,0,0,0
c5b10dfccad33b2585da2dff8e0e8909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6191,0,0,0,219,0,0,0,0,0,0,0,0,0,2004,442,0,0,0,3161,0,0,0,0,0,0,0,0,0
694f7a157d9e371f56e11dea9df773cc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,6845,0,0,0,0,0,0,338,4376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8e09caaee61bd482522f087e96e093de,242,677,0,0,1484,0,0,0,0,22,0,0,0,17,0,0,0,0,0,0,18,0,6,44,0,0,971,282,0,0,0,0,0,0,0,0,0,228,142,0,0,0,0,0,0,0,54,0,0,26,0,188,0,0,19,57,0,0,35,43,0,0,0,0,0,0,38,0,0,0,0,0,160,0,0,0,2130,1991,1942,0,0
3d6da4853055ccfc80db03cefee88f5a,0,0,0,0,0,0,0,0,140,0,0,144,0,0,206,220,53,0,0,0,0,0,0,689,0,0,0,0,53,0,39,0,0,2885,553,83,95,549,0,0,101,247,0,136,176,0,383,129,475,0,0,0,0,0,0,84,0,0,0,0,0,46,0,79,0,0,0,0,0,554,0,0,158,0,165,1875,0,0,0,0,0
f330e765325ac47997066c79007f76b7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,27,0,0,0,294,0,0,0,1553,0,21,260,11,0,1511,49,496,32,421,31,24,45,501,401,0,18,0,0,0,0,0,1586,0,296,42,52,0,0,45,0,14,0,0,0,14,0,52,0,0,0,0,0,0,1063,506,0,190,0,0,27,549,0,0,0,0,0
aad5a694c19c776cb450da1720f22050,0,0,10105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b37bf03859da8d004dbb9f4f4a220214,0,0,0,30,0,0,0,144,0,96,0,428,0,261,52,0,201,197,160,0,1864,0,226,0,84,419,0,0,678,0,0,0,14,0,270,0,20,0,0,308,0,68,16,0,1073,872,0,0,0,427,0,0,0,192,0,0,97,0,0,0,0,0,482,135,11,37,0,222,0,0,144,0,0,50,429,0,0,0,0,0,0
77fefde1dd8c41b730b39b896f26dbec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,582,0,0,0,0,0,0,0,0,0,0,0,0,0,4016,744,3188,0,0,1142,0,0,0,0,0,0,0,0,0
0b7339d9f641ca23818474b57ca212d8,0,0,0,0,0,0,0,0,0,1207,0,352,0,210,230,0,0,0,0,0,1892,0,3,0,0,0,0,0,194,0,0,0,0,0,83,0,0,0,0,2117,0,0,0,0,0,0,0,0,0,1714,0,0,0,749,0,0,206,0,0,0,0,0,429,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0
c134368e5f1f6dbce70e0ab71f00098d,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,95,0,135,42,1290,39,0,234,0,33,0,0,0,0,4176,370,407,141,0,0,0,117,92,0,50,77,49,100,76,165,0,0,0,0,0,0,96,0,0,0,0,0,0,0,73,0,0,0,0,177,466,0,256,169,0,142,288,0,0,0,0,0
db66071d30f1e311d4458035a349d027,0,0,0,53,0,0,0,0,78,37,0,0,0,0,119,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,4810,397,0,0,0,0,0,0,0,0,0,40,0,166,268,0,0,0,0,0,0,0,54,0,0,71,0,0,0,0,215,0,0,85,0,0,594,0,132,260,0,134,1734,0,0,0,0,0
5f3dcc17a88c81c16b95bb8564ccbc46,0,0,8920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51d810a3fed597ec8151df6d57268336,0,0,0,0,0,0,0,421,70,0,0,217,0,417,208,0,0,1379,1122,0,599,0,575,0,249,374,0,0,0,0,0,0,0,0,163,0,0,0,0,344,0,0,0,0,892,0,0,0,0,328,0,0,0,0,0,0,0,0,0,0,22,0,426,0,0,0,0,90,0,0,343,0,0,0,0,0,0,0,0,0,0
4d72007c70f4abc0bf9e8fe8b826d07d,0,0,0,0,0,0,0,0,0,192,0,25,0,422,0,0,0,0,48,0,0,0,804,0,0,45,0,0,2253,259,0,0,0,0,0,0,0,0,0,0,172,0,0,0,1308,0,110,0,292,0,0,0,0,0,0,0,877,0,0,0,0,0,1256,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d4eb5ef4708d69d1a4d631d764b33aa4,0,0,0,18,0,0,14,38,46,111,0,0,262,7,15,0,16,0,0,0,0,148,0,0,0,37,0,0,0,0,0,0,0,0,0,0,39,0,174,0,3,0,0,9,0,8,0,52,0,0,14,316,109,54,0,1245,70,0,170,0,8,0,14,0,41,0,244,28,2609,0,61,1889,188,8,0,27,0,0,0,0,0
681c1740d5917dc84caacdd55ece7ca2,0,0,0,29,0,0,145,3102,0,179,2372,105,0,455,0,0,0,0,0,0,0,0,0,0,614,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,199,0,0,0,0,0,0,0,25,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,0,0,0,0,0,0
1c7a5248b18573f28b2901a63298dbc7,0,0,0,220,0,0,0,64,268,196,0,0,0,0,0,0,0,17,0,408,0,0,0,0,0,100,0,0,0,0,46,976,0,0,0,1136,397,513,0,0,249,244,48,540,415,146,0,544,236,0,0,126,0,135,0,0,0,128,346,0,0,74,0,0,0,0,0,0,335,0,0,0,0,0,0,0,0,0,0,0,0
7521edd61e578d0d49cfd01fbf8cc2f5,0,0,0,97,0,0,70,85,14,169,0,135,0,321,562,365,45,93,409,0,198,0,229,24,78,46,0,0,121,0,59,59,98,0,292,23,52,0,0,58,146,516,77,165,194,68,0,0,86,117,20,0,0,0,0,0,0,480,27,0,101,56,73,355,0,64,0,13,0,0,53,91,481,112,397,0,0,0,0,0,0
580b0a037627a4ee0a2307585e1c1565,0,0,0,21,0,0,0,26,0,35,0,0,0,121,284,0,0,10,0,0,0,447,613,0,7,970,0,0,0,0,0,0,0,298,61,809,219,0,0,0,106,63,0,0,42,0,106,0,1013,0,0,0,7,0,0,176,0,0,0,0,28,0,44,682,0,9,19,0,0,350,0,0,0,0,575,239,0,0,0,0,0
a894dd1ea1b8f48947a9e9ff688f06cc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a288a2cc3a0661c929837e1a47950836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2080,0,0,0,0,0,0,0,0,5194,0,0,0,0,0,0,0,0
9eab7a1249300ee6e9757c224201f94d,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0
b5e6d073ba80b055fa84cb7c17917c16,0,0,0,0,0,0,1319,1615,0,350,0,0,0,1543,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,9,0,0,0,63,0,0,59,0,0,0,0,0,93,0,0,0,0,1554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,0,0,0,0,0,0,0
3abea7a304e461351b7de2cfc4b65846,0,0,0,0,0,0,187,2759,0,0,0,0,0,185,0,0,854,0,865,0,189,0,0,0,0,0,0,0,30,0,0,0,0,0,151,0,0,0,0,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,831,0,0,0,0,0,649,120,0,0,0,0,0,0
3d5baff45729bf2214074c2e9f77ad10,0,0,0,0,0,0,0,0,0,0,0,0,0,23,294,27,0,0,90,0,0,0,0,0,0,0,0,0,33,0,0,0,35,0,56,0,0,0,2113,2339,15,33,23,0,96,17,0,0,0,0,0,0,0,0,0,0,0,0,0,528,607,116,0,0,0,113,108,0,0,270,104,0,0,0,34,63,0,0,0,0,0
acc0f72c98a40ef99f07c3e8635e0aea,0,0,0,0,0,0,0,0,0,0,232,14,875,44,0,513,32,140,12,618,0,38,0,13,0,0,0,0,163,602,247,1393,65,0,0,158,165,0,0,0,0,0,0,0,0,0,0,0,0,47,0,8,0,0,0,0,0,280,0,0,0,625,13,0,0,15,0,0,149,91,12,212,151,0,0,0,0,0,0,0,0
674d3fca8b60d684ea44b52ad3fd4c73,0,0,0,0,0,0,0,162,301,1167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,0,0,0,0,0,663,0,0,0,62,140,136,0,0,0,76,56,263,0,0,371,0,0,502,368,1276,0,0,0,0,0,0,0,0,1185,0,0,0,0,0,0,0,0
0c19a4595d82ea81fd67799acaaae4c9,0,0,0,58,0,0,0,0,93,0,0,0,762,46,54,0,26,49,0,0,0,345,11,0,77,70,21,0,0,0,0,0,0,103,32,248,120,83,109,25,0,0,0,0,0,0,0,113,0,160,0,0,0,33,16,105,38,0,0,0,0,625,147,0,13,0,54,53,126,1696,22,235,0,0,197,734,0,0,0,0,0
5aec9bd35889489e4a05c78a82358060,0,0,0,0,0,0,0,2218,0,590,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,106,0,0,1526,0,0,0,0,74,828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,541,53,0,124,0,0,0,0,0,0,0
69310e3fd9f055f8858450753d694d0d,0,0,0,201,0,0,0,0,123,148,510,8,94,28,0,57,0,0,0,0,617,242,69,22,79,91,533,0,0,0,0,0,0,0,0,341,276,84,0,0,108,0,0,98,74,0,0,525,0,9,36,15,0,88,126,235,7,0,0,0,0,219,589,218,0,0,7,13,0,0,0,243,180,0,0,88,0,0,0,0,0
5a984eb2d8dfdc9d6cc0e33133401cdf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5017,0,0,1235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0
882af041bf336fc7c08d6e1cca8aeee6,0,0,0,38,0,0,0,13,88,66,0,0,312,0,107,0,0,0,0,0,0,0,4,38,0,150,0,0,0,0,0,0,0,73,114,0,13,336,0,0,81,0,24,142,260,21,241,0,721,26,16,63,33,20,56,23,14,0,173,0,0,226,123,108,28,0,812,64,161,325,0,119,362,7,28,741,0,0,0,0,0
b6c83c9dcc47d41e1ea5831f40966169,0,0,0,148,0,0,0,0,89,82,0,33,0,0,0,0,0,0,0,0,0,1296,28,0,0,311,0,0,0,0,0,0,0,0,104,0,0,311,304,0,21,45,0,282,124,19,135,356,125,27,0,0,148,47,143,127,0,0,0,0,16,96,87,33,0,0,94,27,240,1092,0,84,0,0,178,19,0,0,0,0,0
e2319b6281e012202c31ea8de07a8205,0,0,0,37,0,0,0,0,29,0,0,0,0,0,23,667,30,52,0,0,0,265,42,0,28,0,0,0,0,752,0,0,0,199,24,71,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1023,0,24,61,0,0,166,0,0,0,0,285,523,0,0,1675,0,76,115,0,0,0,0,0
47fe5b9eeaad17c139e39a16068f34f6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4771,79,772,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,398,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ca7ca4b99301355d7f64676296547816,0,0,0,402,0,0,550,423,804,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,73,348,1876,751,0,0,0,123,0,0,0,0,0,36,0,0,0,352,0,0,0,16,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0
ea93341e08300bd78c3ea01820b82240,0,0,0,0,0,0,0,0,35,0,0,0,385,91,0,0,0,0,0,0,0,603,42,597,64,0,608,0,0,0,0,0,0,314,0,932,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,373,0,0,0,90,80,205,0,122,0,33,0,0,147,0,0,283,0,0,0,846,0,0,0,0,0
d81db7a7d30387aa6a4581476f547dfc,0,0,0,48,0,0,0,0,27,0,0,0,395,0,129,0,0,0,0,0,53,347,0,0,0,65,0,0,0,0,0,0,0,0,0,872,248,95,0,0,94,0,0,231,86,0,41,114,43,0,0,57,81,0,0,0,29,0,371,0,0,0,27,317,0,0,303,26,678,0,11,362,342,0,0,539,0,0,0,0,0
ae6303e17062ceb4164e814322114025,0,0,0,38,0,0,0,0,30,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,15,0,0,0,551,114,58,1439,525,359,1026,0,1567,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89e8adf37f3d406a7aa37bd5aa69945e,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5666,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
0c5d2114ee9993714e590b3f7cb4e9ef,0,0,0,207,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,1194,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,269,0,0,1749,1098,0,316,0,267,0,0,0,0,0,0,24,0,0,34,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,462,0,0,0,0,0
8951d2f0b1c894bf3207709708a88622,0,0,0,54,0,0,0,0,0,0,571,0,324,0,0,677,0,0,0,0,16,266,34,0,0,0,0,0,0,0,0,0,0,0,0,335,32,0,0,0,0,0,0,0,0,0,136,68,111,0,0,0,0,36,102,0,0,702,31,0,0,241,0,0,0,0,0,0,1616,87,0,58,0,0,0,0,0,0,0,0,0
4754344449d3a4bbfa13be1b17979fab,0,0,0,0,0,0,0,30,0,28,0,138,0,864,26,0,268,180,138,0,479,0,98,0,41,941,0,0,198,0,74,0,0,0,39,0,41,0,0,222,117,18,0,0,51,69,0,0,46,443,0,0,0,11,0,0,0,0,0,0,0,0,0,65,0,28,0,490,0,0,91,0,0,0,229,0,0,0,0,0,0
a9b16ee65ec39dbc9102fd99de224dd5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,902,0,0,462,315,3449,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10afda2baef44de4c584a6641de399b1,0,0,0,309,0,0,24,91,62,155,0,0,106,0,82,52,0,0,0,0,190,0,81,0,90,73,0,0,0,0,0,0,0,625,166,0,0,0,0,0,0,0,91,0,0,0,0,1137,0,0,87,0,0,68,0,579,0,0,236,0,0,0,0,102,0,0,0,0,0,145,0,0,166,0,51,628,0,0,0,0,0
3ed9b5dbe1ffe3a29b951fa8bc5fc2c8,0,0,0,142,0,0,0,43,92,0,334,0,262,0,21,0,0,0,0,0,0,77,0,0,0,23,0,0,0,0,0,0,0,0,0,118,252,0,0,0,0,0,0,0,64,32,976,94,126,22,0,177,0,145,74,0,0,401,91,42,0,206,162,117,0,0,0,0,0,209,0,0,911,0,44,0,0,0,0,0,0
4020698afc6cb93ed17693ded14459b8,0,0,0,0,0,0,0,0,4239,25,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e96e8f03a37560b64e77c48539025c89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,40,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,1038,278,0,312,25,0,0,5,0,0,0,206,0,22,62,33,0,20,0,0,98,36,0,0,0,0,167,0,32,16,0,115,29,1079,274,24,463,389,0,46,225,0,0,0,0,0
71286bd4c681abdcecb35d650f23435a,0,0,0,169,0,0,0,0,159,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,0,0,0,0,0,0,0,0,0,0,0,669,77,0,0,0,0,1938,105,90,81,275,0,87,67,0,249,43,154,0,0,0,0,0,0,183,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0
ba945255fb4aff154706e5a5214f4910,0,0,0,64,0,0,0,0,32,27,0,0,0,0,41,0,0,0,0,0,0,313,44,0,0,445,0,0,0,0,0,0,0,333,159,223,89,1167,59,0,38,0,0,0,94,0,0,45,0,0,0,0,0,47,0,0,0,0,105,0,0,187,0,54,0,0,0,0,177,385,0,213,159,0,0,286,0,0,0,0,0
195f3ccd0bdf6825b6b2946245453168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1175,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1086,0,0,0,0,1471,553,0,0,0,0,0
0ba7a09d5eb2a032a520370e54c520ec,0,0,0,0,0,0,0,50,0,117,0,0,124,126,639,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,571,374,0,53,0,0,26,0,16,0,0,84,50,99,0,99,0,0,0,0,0,29,0,0,0,48,0,31,0,0,25,0,317,0,0,0,42,6,0,0,0,1583,0,0,0,0,0,0
c9fe2cf1898ac347446f632c5c6f7258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,274,0,0,0,0,0,0,4332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98f1d0470858c16553d59aba5ff31c19,0,0,0,279,0,0,44,302,97,126,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580,46,0,175,0,35,28,0,0,59,0,0,0,0,720,96,0,0,0,31,272,0,0,13,0,78,0,0,0,0,1046,0,0,0,0,0,0,38,0,0,177,0,97,0,0,0,0,0
646f6ca56d422273df4c7186aab7b7d1,0,0,0,0,0,0,0,0,35,0,0,0,0,0,27,0,0,0,0,0,0,50,0,0,0,79,0,0,0,0,0,0,0,1590,151,0,47,68,40,0,0,0,0,78,0,0,247,58,123,0,0,79,251,0,0,138,10,0,41,0,0,0,0,0,0,0,17,0,324,716,18,0,44,0,52,298,0,0,0,0,0
cc2915b764b53d86be9c17337954ba02,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42c4ad8258e5ae1d878307dd458b5990,0,0,0,0,0,0,0,613,0,0,0,916,71,370,4,0,176,70,84,0,84,0,9,0,481,109,0,0,241,0,0,0,29,0,22,0,0,0,0,110,50,0,0,0,98,0,0,0,0,473,0,0,0,39,0,0,57,0,0,0,0,0,0,59,38,118,0,45,0,0,71,0,0,7,74,0,0,0,0,0,0
